id,name,description,shortname,spec-publisher,type,call,homepage,users,participations,chairs,start-date,end-date
152802,Update robots.txt standards Community Group,"Robots.txt is currently based on opting out of what you do not want your website to be a part of. 

This is hard to maintain (almost a full time job right now) if you do not wish for your websites content to be applied for e.g. training AI, be a part of market research (e.g. price robots), to be a part of non-search engine databases and more.

This proposal is to update what type of instructions robots.txt should support to rather be treated as an opt-in, where you can give instructions based on intent of robots rather than a wildcard or in granular detail.

Example: 
Agent-group: searchengines

Applies to all robots that seeks to update, process or maintain websites for search engine databases. Does not grant permission to apply scraped data for AI purposes (this should have its own Agent-group).

Also, the absence of instructions should be treated as not having opted in, and for robots working on behalf of AI, there might need to be additional instructions (e.g. max-snippet and if you require a citation if your content is applied to provide an answer).",robotstxt,True,community group,https://api.w3.org/groups/cg/robotstxt,https://www.w3.org/community/robotstxt/,https://api.w3.org/groups/cg/robotstxt/users,https://api.w3.org/groups/cg/robotstxt/participations,https://api.w3.org/groups/cg/robotstxt/chairs,,
98922,Verifiable Credentials Working Group,The mission of the Verifiable Credentials Working Group is to maintain the Verifiable Credentials Data Model specification and related Working Group Notes.,vc,,working group,https://api.w3.org/groups/wg/vc,https://www.w3.org/2017/vc/,https://api.w3.org/groups/wg/vc/users,https://api.w3.org/groups/wg/vc/participations,https://api.w3.org/groups/wg/vc/chairs,2017-04-14,2025-01-15
91376,Voice Interaction Community Group,"Existing W3C voice interaction standards such as VoiceXML are based on use cases centered around telephony-based voice systems. The typical interaction style that these standards support is system-initiated directed dialog using grammars to constrain the speech recognizer. In recent years, interaction with voice applications has become much more flexible, with a user-initiated dialog style and significantly fewer constraints on spoken input. 

Many of these new applications take the form of ""virtual assistants"". These include general-purpose assistants (for example, Siri, Cortana, Google Now and Alexa) as well as virtual assistants with specialized domain expertise. The proposed Community Group will collect new use cases for voice interaction, develop requirements for applications such as virtual assistants and explore areas for possible standardization, possibly producing specifications if appropriate. Depending on interest, this exploration could include such topics as (1) discovery of virtual assistants with specific expertise, for example a way to find a virtual assistant that can supply weather information (2) standard formats for statistical language models for speech recognizers (3) standard representations for references to common concepts such as time (4) interoperability for conversational interfaces and (5) work on dialogue management or  ‘workflow' languages . New functionality for existing voice standards can also be a topic of discussion.
Speech application developers and voice user interface designers should be particularly interested in this group.",voiceinteraction,True,community group,https://api.w3.org/groups/cg/voiceinteraction,https://www.w3.org/community/voiceinteraction/,https://api.w3.org/groups/cg/voiceinteraction/users,https://api.w3.org/groups/cg/voiceinteraction/participations,https://api.w3.org/groups/cg/voiceinteraction/chairs,,
50503,W3C Process Community Group,"Examine the way W3C works. Propose improvements to the formal processes. These will be given to the Advisory Board, which currently manages that process.",w3process,True,community group,https://api.w3.org/groups/cg/w3process,https://www.w3.org/community/w3process/,https://api.w3.org/groups/cg/w3process/users,https://api.w3.org/groups/cg/w3process/participations,https://api.w3.org/groups/cg/w3process/chairs,,
72669,WAI Interest Group,"The mission of the WAI Interest Group (WAI IG) is to promote awareness of, and engagement in, accessibility-related work throughout W3C. This includes augmenting wide reviews of WAI deliverables, and augmenting APA WG's review and discussion of accessibility aspects of deliverables being developed in W3C groups, including specifications, research topics, and educational materials; exploring web accessibility issues and solutions; and sharing information about web accessibility activities around the world.",wai,,interest group,https://api.w3.org/groups/ig/wai,https://www.w3.org/WAI/IG/,https://api.w3.org/groups/ig/wai/users,,https://api.w3.org/groups/ig/wai/chairs,2001-06-18,2024-12-31
115035,Web & Networks Interest Group,"The mission of the Web &amp; Networks Interest Group is to explore solutions for web applications to leverage network capabilities in order to achieve better performance and resources allocation, both on the device and network.",web-networks,,interest group,https://api.w3.org/groups/ig/web-networks,https://www.w3.org/web-networks/,https://api.w3.org/groups/ig/web-networks/users,https://api.w3.org/groups/ig/web-networks/participations,https://api.w3.org/groups/ig/web-networks/chairs,2019-05-16,2025-12-31
49309,Web Application Security Working Group,The mission of the Web Application Security Working Group is to develop mechanisms and best practices which improve the security of Web Applications.,webappsec,,working group,https://api.w3.org/groups/wg/webappsec,https://www.w3.org/groups/wg/webappsec/,https://api.w3.org/groups/wg/webappsec/users,https://api.w3.org/groups/wg/webappsec/participations,https://api.w3.org/groups/wg/webappsec/chairs,2011-09-07,2026-04-30
114929,Web Applications Working Group,The mission of the Web Applications Working Group (WebApps WG) is to produce specifications that facilitate the development of client-side web applications.,webapps,,working group,https://api.w3.org/groups/wg/webapps,https://www.w3.org/groups/wg/webapps/,https://api.w3.org/groups/wg/webapps/users,https://api.w3.org/groups/wg/webapps/participations,https://api.w3.org/groups/wg/webapps/chairs,2019-05-14,2026-02-28
87227,Web Authentication Working Group,The mission of the Web Authentication Working Group is to define a client-side API providing strong authentication functionality to Web Applications.,webauthn,,working group,https://api.w3.org/groups/wg/webauthn,https://www.w3.org/groups/wg/webauthn/,https://api.w3.org/groups/wg/webauthn/users,https://api.w3.org/groups/wg/webauthn/participations,https://api.w3.org/groups/wg/webauthn/chairs,2016-02-08,2026-04-30
72794,Web Bluetooth Community Group,"<p>Bluetooth is a standard for short-range wireless communication
between devices. This group is developing a <a rel=""nofollow"" href=""https://webbluetoothcg.github.io/web-bluetooth/"">specification
for Bluetooth APIs</a> to allow websites to communicate with devices in a secure and privacy-preserving way. In particular the web Bluetooth API focuses on minimizing the device attack surface exposed to malicious websites, possibly by removing access to some existing Bluetooth features that are hard to implement securely. Further, the API takes the approach of a user interface to
select and approve access to devices as opposed to using certification
and installation.</p>

<p>Most of our activity happens in our
<a rel=""nofollow"" href=""https://github.com/WebBluetoothCG/web-bluetooth"">GitHub repository</a>, with supporting code in adjacent repositories in the
<a rel=""nofollow"" href=""https://github.com/WebBluetoothCG"">WebBluetoothCG GitHub
organization</a>.</p>",web-bluetooth,True,community group,https://api.w3.org/groups/cg/web-bluetooth,https://www.w3.org/community/web-bluetooth/,https://api.w3.org/groups/cg/web-bluetooth/users,https://api.w3.org/groups/cg/web-bluetooth/participations,https://api.w3.org/groups/cg/web-bluetooth/chairs,,
127974,Web Components Community Group,"<p>This group is for collaboration between people working on web components libraries, tools, documentation and standards.

</p><p>We will work together on projects of shared interest in order to enhance interoperability, solve common problems, build shared community resources, and ultimately continue to grow a cooperative, productive, and happy web components ecosystem.

</p><p>Areas we expect to work on include gap analysis, design principles, common protocols, discoverability and quality, documentation, tooling, and more.
</p>",webcomponents,True,community group,https://api.w3.org/groups/cg/webcomponents,https://www.w3.org/community/webcomponents/,https://api.w3.org/groups/cg/webcomponents/users,https://api.w3.org/groups/cg/webcomponents/participations,https://api.w3.org/groups/cg/webcomponents/chairs,,
131776,Web Editing Working Group,"The mission of the Web Editing Working Group is to explore limitations in existing browser primitives, provide use cases for new APIs and suggest solutions either by standardizing of existing behaviors or introducing new APIs relevant for text editing. The goal is to facilitate the creation of fully-featured editing systems as well as small editors using JavaScript.",webediting,,working group,https://api.w3.org/groups/wg/webediting,https://www.w3.org/groups/wg/webediting/,https://api.w3.org/groups/wg/webediting/users,https://api.w3.org/groups/wg/webediting/participations,https://api.w3.org/groups/wg/webediting/chairs,2021-06-11,2025-09-26
44556,Web Fonts Working Group,The mission of the Web Fonts Working Group is to develop specifications that allow the interoperable deployment of downloadable fonts on the Web.,webfonts,,working group,https://api.w3.org/groups/wg/webfonts,https://www.w3.org/Fonts/WG/,https://api.w3.org/groups/wg/webfonts/users,https://api.w3.org/groups/wg/webfonts/participations,https://api.w3.org/groups/wg/webfonts/chairs,2010-03-17,2025-03-28
55590,Web History Community Group,"This group gathers people interested in the history of the World Wide Web: how it was invented, what was out there that made it possible, and what happened in its early years. Our main goal is to collect and preserve valuable information (software, documents, testimonials) before it is lost. 

This group will not produce specifications.",webhistory,False,community group,https://api.w3.org/groups/cg/webhistory,https://www.w3.org/community/webhistory/,https://api.w3.org/groups/cg/webhistory/users,https://api.w3.org/groups/cg/webhistory/participations,https://api.w3.org/groups/cg/webhistory/chairs,,
110166,Web Machine Learning Community Group,"The mission of the Web Machine Learning Community Group (WebML CG) is to make Machine Learning a first-class web citizen by incubating and developing a dedicated low-level Web API for machine learning inference in the browser. Please see the <a rel=""nofollow"" href=""https://webmachinelearning.github.io/charter/"">charter</a> for more information.

The group invites browser engine developers, hardware vendors, web application developers, and the broader web community with interest in Machine Learning to participate.",webmachinelearning,True,community group,https://api.w3.org/groups/cg/webmachinelearning,https://www.w3.org/community/webmachinelearning/,https://api.w3.org/groups/cg/webmachinelearning/users,https://api.w3.org/groups/cg/webmachinelearning/participations,https://api.w3.org/groups/cg/webmachinelearning/chairs,,
130674,Web Machine Learning Working Group,The mission of the Web Machine Learning Working Group is to develop APIs for enabling efficient machine learning inference in the browser.,webmachinelearning,,working group,https://api.w3.org/groups/wg/webmachinelearning,https://www.w3.org/groups/wg/webmachinelearning/,https://api.w3.org/groups/wg/webmachinelearning/users,https://api.w3.org/groups/wg/webmachinelearning/participations,https://api.w3.org/groups/wg/webmachinelearning/chairs,2021-04-20,2025-04-30
93489,Web Media API Community Group,"<p>Media web application developers want to deploy their content on a wide and heterogeneous range of devices and platforms, e.g. televisions, set-top boxes, and mobile devices. To ensure a smooth user experience across devices, these user agents need to support a minimum set of Web technologies that developers can rely on being supported. This Community Group plans to specify such a set of Web technologies and additionally plans to provide guidance for developers and implementers e.g. on performance constraints and portability issues.</p>

<p>See the <a rel=""nofollow"" href=""https://www.w3.org/2016/09/webmediaapi-cg-charter.html"">CG charter</a> for more information.</p>",webmediaapi,True,community group,https://api.w3.org/groups/cg/webmediaapi,https://www.w3.org/community/webmediaapi/,https://api.w3.org/groups/cg/webmediaapi/users,https://api.w3.org/groups/cg/webmediaapi/participations,https://api.w3.org/groups/cg/webmediaapi/chairs,,
49808,Web Media Text Tracks Community Group,"This group will work on text tracks for video on the Web, applied to captioning, subtitling and other purposes. This group plans to work initially on:

1) Documenting a semantic model underlying the caption formats in use, notably TTML, CEA 608/708, EBU STL, and WebVTT.

2) Creating a community specification for WebVTT.

3) Defining the mappings between WebVTT and some selected formats, including at least TTML (W3C/SMPTE), and CEA 608/708.

4) Creating web developer reference and tutorial material, including worked examples.

5) Creating a test suite and/or tools.

A possible transition to REC-track for some of these document(s) is envisaged and that possibility will be used to guide the work and procedures.

The group may produce recommendations for work in other groups, such as CSS, HTML5, and TTWG.",texttracks,True,community group,https://api.w3.org/groups/cg/texttracks,https://www.w3.org/community/texttracks/,https://api.w3.org/groups/cg/texttracks/users,https://api.w3.org/groups/cg/texttracks/participations,https://api.w3.org/groups/cg/texttracks/chairs,,
76978,Web NFC Community Group,"<p>The Web NFC Community Group will create a Near Field Communication API that is browser-friendly
and adheres to the Web's security model. We believe that means the API will not expose full,
low level NFC functionality, but rather a higher level subset that is safe for Web pages,
protects user privacy, and does not annoy users with unnecessary or complex permission requests.
See the <a rel=""nofollow"" href=""https://w3c.github.io/web-nfc/charter/"">Web NFC Community Group Charter</a>
and the <a rel=""nofollow"" href=""https://w3c.github.io/web-nfc/"">Web NFC specification</a> for more information.</p>",web-nfc,True,community group,https://api.w3.org/groups/cg/web-nfc,https://www.w3.org/community/web-nfc/,https://api.w3.org/groups/cg/web-nfc/users,https://api.w3.org/groups/cg/web-nfc/participations,https://api.w3.org/groups/cg/web-nfc/chairs,,
63991,Web of Things Community Group,"The goal of Web of Things Community Group is to accelerate the community activities around the recommendations and notes published by the WoT Working Group and Interest Group.
",wot,True,community group,https://api.w3.org/groups/cg/wot,https://www.w3.org/community/wot/,https://api.w3.org/groups/cg/wot/users,https://api.w3.org/groups/cg/wot/participations,https://api.w3.org/groups/cg/wot/chairs,,
75874,Web of Things Interest Group,"The mission of the Web of Things Interest Group is to counter the fragmentation of the Internet of Things by complementing available standards through Web technology capable of interconnecting existing Internet of Things platforms, devices, gateways, and cloud services. We aim to reduce costs through the global reach of Web standards, to enable open markets of services, and to unleash the power of the network effect. As a W3C Interest Group, we are seeking to build a deeper understanding of the Web of Things by investigating consumer, industrial, environmental, energy management, and smart city scenarios. This is intended to identify demand for further standards-track work within W3C working groups and to better align with the established W3C liaisons.",wot,,interest group,https://api.w3.org/groups/ig/wot,https://www.w3.org/WoT/IG/,https://api.w3.org/groups/ig/wot/users,https://api.w3.org/groups/ig/wot/participations,https://api.w3.org/groups/ig/wot/chairs,2015-01-21,2026-05-19
129080,Web of Things Japanese Community Group,"The mission of the Web of Things Japanese Community Group includes the following:

<ul>
<li>to facilitate focused discussion in Japanese on the Web of Things specifications and related specifications</li>
<li>to gather comments and questions in Japanese about those specifications </li>
<li>to collect information about specific use cases in Japanese for technologies defined in those specifications</li>
<li> to report the results of its activities as a group back to the Web of Things Working Group/Interest Group, the W3C membership and the Web community.</li>
</ul>

This group will not publish any specifications.",wot-jp,False,community group,https://api.w3.org/groups/cg/wot-jp,https://www.w3.org/community/wot-jp/,https://api.w3.org/groups/cg/wot-jp/users,https://api.w3.org/groups/cg/wot-jp/participations,https://api.w3.org/groups/cg/wot-jp/chairs,,
95969,Web of Things Working Group,"The Web of Things seeks to counter the fragmentation of the IoT through standard complementing building blocks (e.g., metadata and APIs) that enable easy integration across IoT platforms and application domains.",wot,,working group,https://api.w3.org/groups/wg/wot,https://www.w3.org/WoT/WG/,https://api.w3.org/groups/wg/wot/users,https://api.w3.org/groups/wg/wot/participations,https://api.w3.org/groups/wg/wot/chairs,2016-12-27,2025-10-02
113649,Web Payment Security Interest Group,The mission of the Web Payment Security Interest Group is to enhance the security and interoperability of various Web payments technologies. The group pursues its mission by creating a forum for organizations to define areas of collaboration and identify gaps between existing technical specifications in order to increase compatibility among different technologies.,securepay,,interest group,https://api.w3.org/groups/ig/securepay,https://www.w3.org/securepay/,https://api.w3.org/groups/ig/securepay/users,https://api.w3.org/groups/ig/securepay/participations,https://api.w3.org/groups/ig/securepay/chairs,2019-04-17,2025-03-14
83744,Web Payments Working Group,The mission of the Web Payments Working Group is to make payments easier and more secure on the Web.,payments,,working group,https://api.w3.org/groups/wg/payments,https://www.w3.org/Payments/WG/,https://api.w3.org/groups/wg/payments/users,https://api.w3.org/groups/wg/payments/participations,https://api.w3.org/groups/wg/payments/chairs,2015-10-21,2025-07-31
45211,Web Performance Working Group,The mission of the Web Performance Working Group is to provide methods to measure aspects of application performance of user agent features and APIs.,webperf,,working group,https://api.w3.org/groups/wg/webperf,https://www.w3.org/groups/wg/webperf/,https://api.w3.org/groups/wg/webperf/users,https://api.w3.org/groups/wg/webperf/participations,https://api.w3.org/groups/wg/webperf/chairs,2010-08-18,2025-12-01
80485,Web Platform Incubator Community Group,"The Web Platform Incubator Community Group (WICG) provides a lightweight venue for proposing and discussing new web platform features. Please see the <a rel=""nofollow"" href=""http://wicg.github.io/admin/charter.html"">charter</a> for more information.",wicg,True,community group,https://api.w3.org/groups/cg/wicg,https://www.w3.org/community/wicg/,https://api.w3.org/groups/cg/wicg/users,https://api.w3.org/groups/cg/wicg/participations,https://api.w3.org/groups/cg/wicg/chairs,,
47318,Web Real-Time Communications Working Group,"The mission of the Web Real-Time Communications Working Group is to define client-side APIs to enable Real-Time Communications in Web browsers. These APIs should enable building applications that can be run inside a browser, requiring no extra downloads or plugins, that allow communication between parties using audio, video, and supplementary real-time communication, without having to use intervening servers (unless needed for firewall traversal, or for providing intermediary services). APIs enabling supplementary functions, such as recording, image capture, and screen sharing are also in scope.",webrtc,,working group,https://api.w3.org/groups/wg/webrtc,https://www.w3.org/groups/wg/webrtc/,https://api.w3.org/groups/wg/webrtc/users,https://api.w3.org/groups/wg/webrtc/participations,https://api.w3.org/groups/wg/webrtc/chairs,2011-05-05,2024-09-30
117875,Web Thing Protocol Community Group,"The mission of this group is to define a common protocol for communicating with connected devices over the web, to enable ad-hoc interoperability on the <a rel=""nofollow"" href=""https://www.w3.org/WoT/"">Web of Things</a>.

Deliverables of the group may include use cases, requirements and specifications.

The group will collaborate with the W3C Web of Things Interest Group and Working Group to ensure any specifications complement or extend the “<a rel=""nofollow"" href=""https://www.w3.org/TR/wot-thing-description"">Web of Things (WoT) Thing Description</a>” specification.

Objectives:
<ol>
  <li>Define a WebSocket sub-protocol for the Web of Things, using the W3C “Web of Things (WoT) Thing Description” data model and operations</li>
  <li>Define an HTTP protocol binding for the Web of Things (or support the Web of Things Working Group in defining this protocol binding and ensuring consistency with the WebSocket sub-protocol where appropriate)</li>
  <li>Evaluate other potential Web of Things protocol bindings (e.g. CoAP)</li>
</ol>

See the proposed <a rel=""nofollow"" href=""https://benfrancis.github.io/web-thing-protocol-charter/"">Community Group Charter</a> for more information.",web-thing-protocol,True,community group,https://api.w3.org/groups/cg/web-thing-protocol,https://www.w3.org/community/web-thing-protocol/,https://api.w3.org/groups/cg/web-thing-protocol/users,https://api.w3.org/groups/cg/web-thing-protocol/participations,https://api.w3.org/groups/cg/web-thing-protocol/chairs,,
137557,Web-interoperable Runtimes Community Group,"The Web-interoperable Runtimes Community Group (wintercg) is intended to augment the work of other existing community and working groups focusing on the development of Web Platform features and APIs by focusing directly on the specific needs of non-Web Browser based implementations. Whereas existing community groups such as the Web Incubator Community Group (WICG) and the Web Hypertext Application Technology Working Group (WHATWG) are each explicitly scoped to features ""that would be implemented in a browser or similar user agent"", it will be the goal of the wintercg to focus on implementation of those same features in environments such as backend servers, serverless compute, IoT, command-line tools, and so forth -- essentially, everything that is not a browser.",wintercg,True,community group,https://api.w3.org/groups/cg/wintercg,https://www.w3.org/community/wintercg/,https://api.w3.org/groups/cg/wintercg/users,https://api.w3.org/groups/cg/wintercg/participations,https://api.w3.org/groups/cg/wintercg/chairs,,
78073,WebAssembly Community Group,"The mission of this group is to promote early-stage cross-browser collaboration
on a new, portable, size- and load-time-efficient format suitable
for compilation to the web.",webassembly,True,community group,https://api.w3.org/groups/cg/webassembly,https://www.w3.org/community/webassembly/,https://api.w3.org/groups/cg/webassembly/users,https://api.w3.org/groups/cg/webassembly/participations,https://api.w3.org/groups/cg/webassembly/chairs,,
101196,WebAssembly Working Group,"The mission of the WebAssembly Working Group is to standardize a size- and load-time-efficient format and execution environment, allowing compilation to the web with consistent behavior across a variety of implementations.",wasm,,working group,https://api.w3.org/groups/wg/wasm,https://www.w3.org/groups/wg/wasm/,https://api.w3.org/groups/wg/wasm/users,https://api.w3.org/groups/wg/wasm/participations,https://api.w3.org/groups/wg/wasm/chairs,2017-08-03,2025-11-29
122873,WebAuthn Adoption Community Group,"This group helps coordinate research and actions to help with broader adoption of the Web Authentication ecosystem.

Group participants will contribute to identifying the obstacles that slow down adoption of WebAuthn - these obstacles may be e.g. technical, business-related, linked to communication or training.

Based on this analysis, the group participants will work together in addressing these challenges.

This group will not produce specifications.",webauthn-adoption,False,community group,https://api.w3.org/groups/cg/webauthn-adoption,https://www.w3.org/community/webauthn-adoption/,https://api.w3.org/groups/cg/webauthn-adoption/users,https://api.w3.org/groups/cg/webauthn-adoption/participations,https://api.w3.org/groups/cg/webauthn-adoption/chairs,,
140537,WebDX Community Group,"The mission of the Web Developer Experience (WebDX) Community Group is to facilitate coordinated approaches to improve the overall experience of developing for the Web platform when such coordination provides unique opportunities for these improvements. Coordinated work includes research on developer needs to inform improvements in Web platform developers experience, and explorations of Web platform features adoptability. See the <a rel=""nofollow"" href=""https://github.com/web-platform-dx/admin/blob/main/charter.md"">group's charter</a>.",webdx,True,community group,https://api.w3.org/groups/cg/webdx,https://www.w3.org/community/webdx/,https://api.w3.org/groups/cg/webdx/users,https://api.w3.org/groups/cg/webdx/participations,https://api.w3.org/groups/cg/webdx/chairs,,
131613,WebExtensions Community Group,"We will specify a model, permissions, and a common core of APIs for web browser extensions. By specifying the APIs, functionality, and permissions of WebExtensions, we can make it even easier for extension developers to enhance end user experience, while moving them towards APIs that improve performance and prevent abuse.

Charter: https://github.com/w3c/webextensions/blob/main/charter.md",webextensions,True,community group,https://api.w3.org/groups/cg/webextensions,https://www.w3.org/community/webextensions/,https://api.w3.org/groups/cg/webextensions/users,https://api.w3.org/groups/cg/webextensions/participations,https://api.w3.org/groups/cg/webextensions/chairs,,
156245,Webtoon Metadata Community Group,"The mission of this group is to share use cases, technical challenges, best practices, and possible implementations for the interoperability of webtoon metadata in order to improve the interoperability of webtoon metadata and enable diverse uses of derivative works.",webtoon-meta,True,community group,https://api.w3.org/groups/cg/webtoon-meta,https://www.w3.org/community/webtoon-meta/,https://api.w3.org/groups/cg/webtoon-meta/users,https://api.w3.org/groups/cg/webtoon-meta/participations,https://api.w3.org/groups/cg/webtoon-meta/chairs,,
125908,WebTransport Working Group,"The mission of the WebTransport Working Group is to develop APIs that enable data transfer between browsers and servers with support for multiple data flows, unidirectional data flows, out-of-order delivery, variable reliability and pluggable protocols.",webtransport,,working group,https://api.w3.org/groups/wg/webtransport,https://www.w3.org/groups/wg/webtransport/,https://api.w3.org/groups/wg/webtransport/users,https://api.w3.org/groups/wg/webtransport/participations,https://api.w3.org/groups/wg/webtransport/chairs,2020-09-08,2024-08-31
136852,WebView Community Group,"The WebViews Community Group aims to identify, understand and reduce the issues arising from the use of software components (typically referred as WebViews) that are used to render Web technology-based content outside of a Web browser (Native Apps, MiniApps, etc). See the <a rel=""nofollow"" href=""https://github.com/WebView-CG/charter/blob/main/charter.md"">proposed charter</a> that scopes its first expected phase of work.",webview,True,community group,https://api.w3.org/groups/cg/webview,https://www.w3.org/community/webview/,https://api.w3.org/groups/cg/webview/users,https://api.w3.org/groups/cg/webview/participations,https://api.w3.org/groups/cg/webview/chairs,,
53549,XForms Users Community Group,A group for XForms users to discuss the use of XForms and propose changes and additions to the markup.,xformsusers,True,community group,https://api.w3.org/groups/cg/xformsusers,https://www.w3.org/community/xformsusers/,https://api.w3.org/groups/cg/xformsusers/users,https://api.w3.org/groups/cg/xformsusers/participations,https://api.w3.org/groups/cg/xformsusers/chairs,,
101103,XProc Next Community Group,"Create a place for gathering requirements from existing and potential users of XProc, research in this area, and for supporting and writing the community-driven effort to define an XProc 3.0 specification (formerly 1.1) .",xproc-next,True,community group,https://api.w3.org/groups/cg/xproc-next,https://www.w3.org/community/xproc-next/,https://api.w3.org/groups/cg/xproc-next/users,https://api.w3.org/groups/cg/xproc-next/participations,https://api.w3.org/groups/cg/xproc-next/chairs,,
122875,XQuery and XSLT Extensions Community Group,"<p>The group aims to agree extensions to the XSLT 3.0 Recommendation published on 8 June 2017, along with supporting changes to the other specifications (XPath, Functions and Operators) on which it depends. </p>

<p>A preliminary proposal describing requirements for such extensions can be found in Michael Kay's Proposal for XSLT 4.0 published in the <a rel=""nofollow"" href=""https://archive.xmlprague.cz/2020/files/xmlprague-2020-proceedings.pdf#page=121"">Proceedings of XML Prague 2020</a></p>

<p>It is intended that the group will operate primarily by use of email and forums but may hold a face-to-face meeting to resolve issues prior to final publication of a specification.</p>

<p>The group may publish specifications.</p>",xslt-40,True,community group,https://api.w3.org/groups/cg/xslt-40,https://www.w3.org/community/xslt-40/,https://api.w3.org/groups/cg/xslt-40/users,https://api.w3.org/groups/cg/xslt-40/participations,https://api.w3.org/groups/cg/xslt-40/chairs,,
